,places_name,road_address_name,lat,lng,distance,category_group_name
7756,방배동커피상회,서울 서초구 방배중앙로 213,126.98486672226917,37.49814004317015,260,카페
7757,투썸플레이스 방배카페거리점,서울 서초구 방배중앙로 204,126.985710513679,37.4972805880768,180,카페
7758,커피빈 방배카페골목점,서울 서초구 방배중앙로 187,126.985547971263,37.4957200247803,60,카페
7759,오오사,서울 서초구 동광로3길 122,126.984629614102,37.4963145733055,61,카페
7760,돌체비타,서울 서초구 방배로43길 43,126.986054670955,37.4952515621387,120,카페
7761,러쉬커피,서울 동작구 동작대로39길 22,126.982277889797,37.4945194383467,269,카페
7762,36.5,서울 서초구 방배중앙로25길 19,126.985023637457,37.4938566771742,216,카페
7764,비비드,서울 서초구 동광로1길 52,126.983897286336,37.4941862975923,198,카페
7765,커피베이 방배카페거리점,서울 서초구 방배중앙로 185,126.98562037351,37.4955686644755,70,카페
7766,문래빗카페,서울 서초구 방배중앙로27길 38,126.98354422302,37.4953305277265,128,카페
7767,쥬씨 방배카페골목점,서울 서초구 방배중앙로29길 3,126.98527643016,37.4964407966239,79,카페
7768,우토포스,서울 서초구 방배로39길 42-7,126.986665453354,37.494480370748,215,카페
7799,이디야커피 신상도초교점,서울 동작구 양녕로 183,126.943208098036,37.4977507408121,281,카페
7800,마카롱스퀘어,서울 동작구 양녕로22가길 16,126.94370321802626,37.49500110575675,157,카페
7801,젠카페,서울 동작구 양녕로26길 49,126.94397810036669,37.49639058871462,127,카페
7802,더카페 동작상도점,서울 동작구 양녕로26길 24,126.943909369796,37.4975672705579,229,카페
7803,동네카페 고커피,서울 동작구 양녕로28길 22,126.944917489813,37.4983930667056,292,카페
7804,커피나무 신상도점,서울 동작구 양녕로 182,126.94348421571,37.49750219547,244,카페
7805,카작 상도점,서울 동작구 양녕로 156,126.942906903812,37.4952854417363,209,카페
7807,카페더왈츠,서울 강남구 역삼로 134,127.0343086960517,37.49411033267702,177,카페
7809,스타벅스 역삼초교사거리점,서울 강남구 역삼로 123,127.03302521915718,37.49408637124967,196,카페
7810,인포메이션카페,서울 강남구 역삼로 121,127.032657696336,37.4940621462283,215,카페
7811,오디오시요거트,서울 강남구 역삼로 133,127.03420141933393,37.494439231322566,139,카페
7816,LBC카페,서울 강남구 테헤란로6길 32,127.031175075923,37.4964628289275,263,카페
7819,카롱씨,서울 강남구 테헤란로8길 28-4,127.031573360151,37.4970033271067,258,카페
7829,보리상사,서울 동작구 여의대방로22마길 44,126.922636757073,37.496488463518,120,카페
7844,더블랙,서울 동작구 상도로54길 35,126.952816947978,37.4960899093125,61,카페
7845,로찌커피,서울 서초구 서초대로58길 5,127.018011601925,37.4945338106763,261,카페
7846,투썸플레이스 서초유니온타워점,서울 서초구 서초대로 353,127.01991171200471,37.49582554952348,74,카페
7847,바오밥나무,서울 서초구 서초대로60길 25,127.018590420437,37.4938958080563,261,카페
7848,문스타,서울 서초구 서초중앙로22길 113,127.020001873484,37.4946812556093,114,카페
7849,카페올리,서울 서초구 서초대로58길 17,127.018029577985,37.4940472641612,288,카페
7850,가배금,서울 서초구 서초대로60길 9-4,127.018285226777,37.4944022216261,247,카페
7851,토프레소 교대점,서울 서초구 서초중앙로22길 83,127.01840049773418,37.49410937645614,257,카페
7852,스템커피 서초KB점,서울 서초구 서초중앙로24길 41,127.01783319344047,37.49562766007808,251,카페
7853,커피랑도서관 교대역점,서울 서초구 서초중앙로24길 35,127.0175165001604,37.49536731649317,280,카페
7854,고품격커피공장 서초중앙로점,서울 서초구 서초중앙로24길 43,127.018595437796,37.4958888345171,188,카페
7855,밀히,서울 서초구 서초중앙로22길 108,127.019832167944,37.4943668327948,151,카페
7856,이즈커피,서울 서초구 서초대로 334,127.018292086801,37.4947103649397,231,카페
7857,너의요구 서초점,서울 서초구 사임당로17길 123,127.019323116501,37.493643408509,243,카페
7859,아임일리터 서초ID점,서울 서초구 서초대로 350,127.019658245246,37.4952147093643,98,카페
7860,에이바우트커피 서울역삼점,서울 강남구 논현로 319,127.03987661896933,37.493786023989394,206,카페
7861,스타벅스 도곡공원점,서울 강남구 도곡로 205,127.041305413122,37.4928052373632,299,카페
7863,탐앤탐스 역삼2호점,서울 강남구 논현로 338,127.03981416167038,37.495420471560514,91,카페
7868,레이나플라워카페,서울 강남구 논현로64길 19,127.042111057844,37.4937383962855,223,카페
7869,커피스팟,서울 강남구 논현로66길 9,127.041116193563,37.4941784381281,146,카페
7870,엠플라운지,서울 강남구 논현로 404,127.039439141257,37.4962080772172,148,카페
7880,카페마마스 강남역점,서울 서초구 서운로 138,127.02545512193862,37.4960182015859,197,카페
7885,바나프레소 삼성타운점,서울 서초구 서초대로78길 26,127.02782512095094,37.495388764432164,23,카페
7886,투썸플레이스 강남역아라타워점,서울 서초구 서초대로77길 3,127.026539144887,37.4979452160733,292,카페
7888,커피빈 강남대로점,서울 서초구 강남대로 369,127.02834763399,37.4955769506273,70,카페
7889,스타벅스 서초우성사거리점,서울 서초구 강남대로 343,127.029310303418,37.4935368360249,261,카페
7901,카페187 퀘렌시아,서울 동작구 동작대로 187,126.982348235613,37.4935193310761,257,카페
7904,아이브레드유,서울 서초구 방배중앙로25길 37,126.983974248696,37.4938709555971,172,카페
7914,카페바이이브릭 강남본점,서울 강남구 역삼로 122,127.03304202526449,37.49373227079238,197,카페
7915,투썸플레이스 강남역삼로점,서울 강남구 역삼로 118,127.03227976034132,37.493489209620556,258,카페
7917,잇테이블,서울 강남구 역삼로14길 8,127.035254027994,37.4940613999847,169,카페
7918,바나프레소 역삼초교사거리점,서울 강남구 역삼로 127,127.033661948333,37.4942754030042,120,카페
7919,키이스케이프 우주라이크점,서울 강남구 테헤란로6길 46,127.031448411152,37.4956788806596,240,카페
7920,투썸플레이스 대림역점,서울 영등포구 도림로 135,126.896848970829,37.4932323460118,253,카페
7921,공차 대림점,서울 영등포구 대림로29길 13,126.898035928422,37.4951723426982,14,카페
7922,빽다방 대림역점,서울 영등포구 도림로 144,126.898205787151,37.4933326336364,217,카페
7923,여니커피,서울 영등포구 대림로 191,126.898346794284,37.4977566966508,274,카페
7924,할리스 대림역점,서울 영등포구 도림로 140,126.897654281857,37.4930960933714,246,카페
7925,요거프레소 대림우성사거리점,서울 영등포구 대림로 149,126.90007705430203,37.49433074459825,206,카페
7926,명커피숍,서울 영등포구 도림로41길 6,126.898299241799,37.4944625765099,94,카페
7927,개미카페,서울 영등포구 대림로 154,126.900334275312,37.4947850692052,207,카페
7928,우림커피호프,서울 영등포구 대림로29길 34-2,126.895974339638,37.4944281159839,209,카페
7930,카페미라클,서울 영등포구 도림로 152-4,126.898834195018,37.493565633171,203,카페
7931,금탑커피맥주,서울 영등포구 도림로 134,126.897116445885,37.4927892838955,290,카페
7932,커피준,서울 영등포구 대림로 153,126.899947973804,37.4944567762776,190,카페
7933,주커피 대림역점,서울 영등포구 도림로 129,126.89655081322444,37.492962684274495,291,카페
7934,궁전커피숍,서울 영등포구 도림로 153,126.898453212632,37.494329359978,112,카페
7958,커피빈 국기원사거리점,서울 강남구 테헤란로8길 42,127.032215341285,37.4962066639435,295,카페
7959,카페스탬프,서울 강남구 논현로67길 50,127.035923075295,37.4932466880662,201,카페
7960,봄커피,서울 강남구 역삼로 120,127.032815861019,37.4937233237605,249,카페
7961,금커피별빙수 역삼점,서울 강남구 논현로67길 32,127.03727118250117,37.49364992162421,235,카페
7962,카페로스터제임스,서울 강남구 역삼로 161,127.036679418699,37.495235879026,136,카페
7963,투오프커피,서울 강남구 역삼로9길 20,127.033902134916,37.4952817590107,117,카페
8022,더테이스트,서울 강남구 역삼로4길 16,127.032028256905,37.4923972573844,283,카페
8023,매머드커피 강남1호점,서울 강남구 역삼로 113,127.031495118288,37.4938029718628,225,카페
8028,커피빈 도곡동지오빌딩점,서울 강남구 도곡로 206,127.041603697118,37.4923654411855,229,카페
8034,이디야커피 역삼더블루점,서울 강남구 논현로63길 16,127.039188650567,37.4929429115701,274,카페
8039,엔트런스,서울 서초구 사임당로19길 72-3,127.01904236967057,37.49242889641934,241,카페
8041,아디스아바바,서울 서초구 서초중앙로22길 67,127.01754557682773,37.49397886050029,232,카페
8046,하프커피로스터스,서울 서초구 서초대로56길 15,127.017256059144,37.4938419500725,260,카페
8048,비스트로8818,서울 서초구 서초대로56길 18,127.017018564281,37.4937266556191,284,카페
8050,이디야커피 교대역점,서울 서초구 서초대로56길 22,127.017120282127,37.4934887750498,284,카페
8053,아워헤르츠,서울 서초구 서초대로58길 36,127.017889139652,37.4931318623024,243,카페
8057,카페드림 동작구민체육센터점,서울 동작구 여의대방로16길 53,126.916771899966,37.4947257124775,278,카페
8064,스타벅스 역삼럭키점,서울 강남구 도곡로 183,127.039400866037,37.4922328473087,282,카페
8073,티클라우드 바이마키아티 역삼점,서울 강남구 역삼로 164,127.0370275862,37.4949798844759,87,카페
8074,플랫,서울 서초구 서초중앙로22길 22-7,127.015328984682,37.4929340006483,244,카페
8077,투썸플레이스 교대역점,서울 서초구 서초대로 304,127.01497861281388,37.49379991344408,233,카페
8078,고스트요거트 본점,서울 서초구 서초중앙로20길 37,127.01625614781356,37.492544641586846,220,카페
8080,카페 모멘텀,서울 서초구 서초대로54길 46,127.016545553723,37.4922058226723,243,카페
8081,디바야누스,서울 서초구 서초대로54길 9-8,127.016170458441,37.4937051505786,136,카페
8082,설빙 교대역점,서울 서초구 서초대로54길 24,127.015948709508,37.4931789925648,184,카페
8086,빽다방 서울교대점,서울 서초구 서초중앙로22길 25,127.01559029241177,37.49339257909976,197,카페
8088,파스쿠찌 교대메가스터디점,서울 서초구 서초중앙로22길 17,127.014682235098,37.4932512373205,277,카페
8089,케이크팝,서울 동작구 사당로 28,126.957468736287,37.494934782954,252,카페
8095,에버에버에프터,서울 동작구 상도로61가길 6,126.957685055782,37.4943447011265,259,카페
8096,커피온리 숭실대점,서울 동작구 사당로 20,126.956716628995,37.4951291272646,200,카페
8103,공유,서울 동작구 상도로61길 35,126.956852433432,37.4949453715517,201,카페
8104,로이스빈,서울 강남구 개포로 615,127.07574457105171,37.49269807604762,171,카페
8105,이디야커피 대청역점,서울 강남구 개포로109길 34,127.077596153646,37.4942610224069,210,카페
8106,메가커피 디에이치자이개포점,서울 강남구 영동대로 22,127.07590916507189,37.492203317522204,228,카페
8107,에이미스커피 대청점,서울 강남구 개포로 619,127.077866593595,37.4933418174737,252,카페
8109,리즈앤틱,서울 강남구 개포로109길 69,127.077484986628,37.4961135650358,293,카페
8110,커피팟,서울 강남구 개포로109길 21,127.075817688128,37.4934368548699,98,카페
8156,공차 보라매점,서울 관악구 보라매로5가길 7,126.92540189552288,37.49171220273488,263,카페
8158,일리카페 보라매점,서울 동작구 보라매로5길 15,126.92426042155353,37.49223315959941,285,카페
8162,체크커피,서울 관악구 보라매로3길 14,126.926375717808,37.4914794527516,260,카페
8165,헬로디저트,서울 관악구 당곡길 59,126.92778021001774,37.491397426994105,279,카페
8167,보라매커피숍,서울 관악구 보라매로 30,126.9270264979903,37.49221744831711,176,카페
8180,베짱이커피집,서울 강남구 도곡로18길 4,127.03795516396517,37.49111336848133,299,카페
8200,매머드익스프레스 숭실대점,서울 동작구 사당로 24,126.957033279926,37.4950932025824,247,카페
8201,몬틸나잇,서울 서초구 서초중앙로18길 23,127.01559330661208,37.49157344503093,211,카페
8203,그릿918,서울 서초구 법원로2길 24,127.01324853626527,37.49409204641077,205,카페
8204,스타벅스 교대역점,서울 서초구 서초중앙로 138,127.013863730466,37.4942820882977,165,카페
8205,미스터힐링 교대역점,서울 서초구 서초중앙로 111,127.013754706753,37.4917412607724,243,카페
8206,빌리엔젤 교대점,서울 서초구 반포대로28길 94,127.013347664231,37.491939529082,251,카페
8207,스타벅스 교대점,서울 서초구 서초중앙로 118,127.014306639492,37.4923502761825,160,카페
8210,폴바셋 교대역점,서울 서초구 서초대로 287,127.013112792629,37.4938244624636,209,카페
8226,겸스커피,서울 강남구 논현로64길 14,127.041423470323,37.4936296175256,21,카페
8228,푸드까페 역삼점,서울 강남구 도곡로 181,127.039034420548,37.4920924118183,262,카페
