,Unnamed: 0,자치구명,법정동코드,법정동명,지번주소,건물명,층,임대건물명,임대면적,전월세구분,보증금,임대료,건축년도,연식,latitude,longitude,conv_num,in_din_total_300,in_mart_total_1000,in_subway_total_500,in_hosp_total_1000,in_cafe_total_300,police_500,center_500,in_din_total_50,in_subway_total_50,all_score_life,nois_total
1091,1091,관악구,10200,신림동,서울특별시 관악구 신림동 598-83,대흥빌라,-1,다세대/연립,41.64,준전세,9000,20,1996.0,26,37.4769963050797,126.921780679268,6,0,1,0,109,0,1,0,0,0,34.31,12
1092,1092,영등포구,11700,당산동,서울특별시 영등포구 당산동 374,래미안당산1차,2,아파트,84.99,준월세,1000,30,1995.0,27,37.5342052375202,126.905712391423,5,82,5,2,88,20,1,0,0,0,60.92,42
1093,1093,강남구,10500,삼성동,서울특별시 강남구 삼성동 69-2,우진빌라,1,다세대/연립,35.66,전세,18000,0,1995.0,27,37.5155840158914,127.052611970464,7,29,5,2,227,12,0,0,1,0,47.51,42
1094,1094,관악구,10100,봉천동,서울특별시 관악구 봉천동 635-272,공간2차,3,다세대/연립,26.36,전세,9000,0,1995.0,27,37.4887512507766,126.942357595065,5,29,3,0,87,4,1,1,0,0,41.120000000000005,12
1095,1095,서초구,10800,서초동,서울특별시 서초구 서초동 1523-8,유니빌,2,다세대/연립,25.38,준월세,2000,55,1995.0,27,37.4868005331979,127.008580408857,8,92,7,0,146,27,0,1,8,0,37.52,36
1096,1096,강남구,10300,개포동,서울특별시 강남구 개포동 169-11,(169-11),3,다세대/연립,32.13,전세,15750,0,1995.0,27,37.4834542769584,127.060773053068,3,34,3,1,60,9,0,1,3,0,52.18,27
1097,1097,강남구,10300,개포동,서울특별시 강남구 개포동 121-2,원아트빌라,1,다세대/연립,35.1,준월세,4000,50,1995.0,27,37.4764654194876,127.06725986585,0,2,1,0,9,0,0,0,1,0,4.390000000000001,12
1098,1098,서초구,10300,우면동,서울특별시 서초구 우면동 59,동고,2,아파트,77.14,준월세,20000,87,1995.0,27,37.4713573571914,127.023567246461,4,32,1,0,20,8,1,1,0,0,41.92,12
1099,1099,강남구,10800,논현동,서울특별시 강남구 논현동 11-9,정하빌리지,1,다세대/연립,37.02,준월세,3000,58,1994.0,28,37.5167711115855,127.024320048058,14,230,4,1,714,65,1,0,7,0,74.42,51
1100,1100,강남구,10800,논현동,서울특별시 강남구 논현동 11-9,정하빌리지,3,다세대/연립,23.0,준월세,1000,55,1994.0,28,37.5167711115855,127.024320048058,14,230,4,1,714,65,1,0,7,0,74.42,51
1101,1101,관악구,10100,봉천동,서울특별시 관악구 봉천동 1512-12,효성빌라(1512-12),1,다세대/연립,33.57,준월세,1000,55,1994.0,28,37.4845211017244,126.949849224401,13,130,4,1,228,20,0,1,0,0,57.76,27
1102,1102,서초구,10300,우면동,서울특별시 서초구 우면동 7,코오롱,3,아파트,52.47,준월세,12000,90,1994.0,28,37.4697943949686,127.02563105405,5,42,1,0,21,13,1,1,9,0,43.17,36
1103,1103,영등포구,12800,양평동4가,서울특별시 영등포구 양평동4가 12,성원,3,아파트,84.66,준전세,20000,81,1993.0,29,37.5342936373846,126.893936076898,8,117,5,1,108,15,1,2,0,0,66.39,27
1104,1104,영등포구,11700,당산동,서울특별시 영등포구 당산동 121-17,현대뉴스타오피스텔,6,오피스텔,23.18,전세,11000,0,1993.0,29,37.5284273299018,126.907691450634,13,76,6,0,135,25,1,0,5,0,41.56,24
1105,1105,영등포구,11800,도림동,서울특별시 영등포구 도림동 114-11,영도빌라(114-11),2,다세대/연립,44.04,전세,15000,0,1993.0,29,37.5097821848438,126.905562153588,6,53,6,0,122,7,1,1,1,0,42.55,12
1106,1106,영등포구,13200,신길동,서울특별시 영등포구 신길동 4933,우성5,13,아파트,84.98,준월세,10000,94,1993.0,29,37.506772688615,126.903492486264,6,72,7,0,93,13,1,1,0,0,44.32,12
1107,1107,강남구,11500,수서동,서울특별시 강남구 수서동 746,까치마을,15,아파트,39.6,준전세,20000,28,1993.0,29,37.4847340598121,127.087618357538,2,15,2,1,49,6,0,1,0,0,50.92,27
1108,1108,강남구,10300,개포동,서울특별시 강남구 개포동 1213-2,동산,-1,다세대/연립,37.35,준월세,8000,45,1993.0,29,37.478488590443,127.050331253238,9,91,5,0,66,24,1,1,0,0,46.97,12
1109,1109,관악구,10100,봉천동,서울특별시 관악구 봉천동 1578-25,신성빌라,-1,다세대/연립,39.93,준월세,3500,33,1993.0,29,37.4772527166523,126.946084817458,9,36,2,0,158,12,0,2,0,0,32.769999999999996,12
1110,1110,강남구,10300,개포동,서울특별시 강남구 개포동 1236-14,효창빌라,2,다세대/연립,59.69,준전세,14000,33,1993.0,29,37.476852311314,127.046255211495,20,286,7,0,68,53,0,0,1,0,44.46,12
1111,1111,강남구,10300,개포동,서울특별시 강남구 개포동 1219-11,강남하이츠,3,다세대/연립,39.38,준월세,2000,80,1993.0,29,37.4767778520979,127.048808051731,15,168,6,0,59,42,1,1,1,0,53.05,12
1112,1112,강남구,10300,개포동,서울특별시 강남구 개포동 121-6,명성빌라,1,다세대/연립,44.98,준전세,12000,31,1993.0,29,37.4760412791758,127.068263739881,0,2,1,0,6,0,0,0,0,0,4.390000000000001,12
1113,1113,관악구,10200,신림동,서울특별시 관악구 신림동 1694,신림현대,5,아파트,59.85,준월세,13000,75,1993.0,29,37.4749935380104,126.932280766666,8,27,1,0,71,4,2,1,0,0,41.04,12
1114,1114,관악구,10200,신림동,서울특별시 관악구 신림동 1694,신림현대,11,아파트,34.86,전세,19400,0,1993.0,29,37.4749935380104,126.932280766666,8,27,1,0,71,4,2,1,0,0,41.04,12
1115,1115,서초구,10200,양재동,서울특별시 서초구 양재동 383-2,그린아트빌라,3,다세대/연립,41.5,전세,20000,0,1993.0,29,37.4699403387286,127.046392144489,7,52,4,0,51,18,0,1,1,0,34.44,12
1116,1116,동작구,10200,상도동,서울특별시 동작구 상도동 22-58,예서빌라,2,다세대/연립,51.03,준월세,2000,60,1992.0,30,37.5065021344362,126.946324370185,7,64,4,1,114,15,0,1,0,0,54.36,27
1117,1117,영등포구,13300,대림동,서울특별시 영등포구 대림동 785,현대2,15,아파트,84.74,준월세,20000,100,1992.0,30,37.502766352235,126.894615373342,7,45,5,0,121,9,0,0,0,0,27.6,12
1118,1118,강남구,10300,개포동,서울특별시 강남구 개포동 12,성원대치2단지아파트,8,아파트,49.86,준월세,5000,95,1992.0,30,37.4941848052623,127.075215384158,4,29,4,3,67,9,3,1,0,0,61.99,57
1119,1119,강남구,10300,개포동,서울특별시 강남구 개포동 12,성원대치2단지아파트,2,아파트,39.53,준월세,3000,90,1992.0,30,37.4941848052623,127.075215384158,4,29,4,3,67,9,3,1,0,0,61.99,57
1120,1120,강남구,10300,개포동,서울특별시 강남구 개포동 12,성원대치2단지아파트,12,아파트,39.53,준월세,15000,85,1992.0,30,37.4941848052623,127.075215384158,4,29,4,3,67,9,3,1,0,0,61.99,57
1121,1121,강남구,10300,개포동,서울특별시 강남구 개포동 12,성원대치2단지아파트,1,아파트,39.53,준전세,18000,50,1992.0,30,37.4941848052623,127.075215384158,4,29,4,3,67,9,3,1,0,0,61.99,57
1122,1122,관악구,10100,봉천동,서울특별시 관악구 봉천동 635-634,대신하이츠빌라,-1,다세대/연립,43.08,준월세,1000,50,1992.0,30,37.4875757144275,126.942375119734,7,57,2,0,103,11,2,1,0,0,43.41,12
1123,1123,강남구,11500,수서동,서울특별시 강남구 수서동 736,신동아,11,아파트,49.96,준월세,15000,100,1992.0,30,37.4870725721397,127.098442914101,2,28,2,2,39,8,0,0,0,0,46.769999999999996,42
1124,1124,강남구,11500,수서동,서울특별시 강남구 수서동 736,신동아,3,아파트,39.53,준월세,5000,79,1992.0,30,37.4870725721397,127.098442914101,2,28,2,2,39,8,0,0,0,0,46.769999999999996,42
1125,1125,강남구,11500,수서동,서울특별시 강남구 수서동 736,신동아,1,아파트,39.51,준전세,15000,48,1992.0,30,37.4870725721397,127.098442914101,2,28,2,2,39,8,0,0,0,0,46.769999999999996,42
1126,1126,동작구,10900,신대방동,서울특별시 동작구 신대방동 366-32,정원빌라,4,다세대/연립,42.93,전세,14000,0,1991.0,31,37.4959214832177,126.924623765736,7,48,5,0,158,17,2,1,0,0,44.1,12
1127,1127,서초구,10100,방배동,서울특별시 서초구 방배동 763-14,정우빌라(763-14),-1,다세대/연립,68.21,준월세,5000,70,1991.0,31,37.4954268193763,126.984011233542,8,155,4,0,118,32,3,1,7,0,50.8,36
1128,1128,동작구,10700,사당동,서울특별시 동작구 사당동 193-16,삼우빌라,1,다세대/연립,36.03,전세,17000,0,1991.0,31,37.4884819729001,126.964052521427,5,10,2,0,70,9,1,1,0,0,41.26,12
1129,1129,관악구,10100,봉천동,서울특별시 관악구 봉천동 41-215,천지빌라,1,다세대/연립,72.94,준월세,2000,60,1991.0,31,37.4866506135292,126.953543929292,7,67,4,0,190,12,0,2,2,0,33.96,12
1130,1130,동작구,10700,사당동,서울특별시 동작구 사당동 449-57,금보빌라,-1,다세대/연립,52.2,전세,18000,0,1991.0,31,37.4768608399398,126.972380047928,5,6,4,0,155,7,1,1,0,0,40.760000000000005,12
1131,1131,관악구,10200,신림동,서울특별시 관악구 신림동 743-4,옥영주택다동,2,다세대/연립,38.11,전세,15000,0,1991.0,31,37.473684919138,126.912412856384,1,9,0,0,87,1,0,1,0,0,24.82,12
1132,1132,관악구,10200,신림동,서울특별시 관악구 신림동 652-93,정승빌라(652-93),-1,다세대/연립,50.79,준전세,11000,20,1991.0,31,37.4676197503195,126.922171058075,5,16,2,0,52,2,2,1,0,0,40.269999999999996,12
1133,1133,관악구,10200,신림동,서울특별시 관악구 신림동 652-93,정승빌라(652-93),-1,다세대/연립,50.79,준전세,11000,20,1991.0,31,37.4676197503195,126.922171058075,5,16,2,0,52,2,2,1,0,0,40.269999999999996,12
1134,1134,영등포구,12600,양평동2가,서울특별시 영등포구 양평동2가 23,양평벽산블루밍,8,아파트,64.54,준월세,9000,55,1990.0,32,37.5222797950425,126.882985680027,7,85,4,1,125,14,0,1,1,0,55.0,27
1135,1135,동작구,10100,노량진동,서울특별시 동작구 노량진동 148-5,미도빌,4,다세대/연립,13.26,월세,500,55,1990.0,32,37.5133180767715,126.946177875956,12,256,3,2,65,67,3,1,6,0,80.76,54
1136,1136,서초구,10700,반포동,서울특별시 서초구 반포동 721-14,(721-14),2,다세대/연립,19.81,준월세,2500,51,1990.0,32,37.5089532676492,127.02109780481,17,376,6,1,652,72,1,0,5,0,81.21000000000001,39
1137,1137,서초구,10100,방배동,서울특별시 서초구 방배동 954-12,대일하이츠,-1,다세대/연립,43.05,전세,7000,0,1990.0,32,37.4840440992021,126.985984279268,8,69,5,2,250,29,2,1,1,0,67.0,42
1138,1138,동작구,10200,상도동,서울특별시 동작구 상도동 159-52,장미빌라(159-52),1,다세대/연립,41.52,준월세,5000,70,1988.0,34,37.5012979074704,126.948300525821,12,100,5,1,106,25,1,0,1,0,62.48,27
1139,1139,동작구,10900,신대방동,서울특별시 동작구 신대방동 565,우성1,11,아파트,66.69,준월세,10000,90,1988.0,34,37.4922668975385,126.911607080131,3,20,4,0,125,9,0,1,1,0,31.64,12
1140,1140,동작구,10900,신대방동,서울특별시 동작구 신대방동 565,우성1,15,아파트,66.69,준월세,5000,85,1988.0,34,37.4922668975385,126.911607080131,3,20,4,0,125,9,0,1,1,0,31.64,12
1141,1141,동작구,10900,신대방동,서울특별시 동작구 신대방동 565,우성1,1,아파트,66.69,준전세,20000,75,1988.0,34,37.4922668975385,126.911607080131,3,20,4,0,125,9,0,1,1,0,31.64,12
1142,1142,동작구,10700,사당동,서울특별시 동작구 사당동 176-38,대창빌라5동,1,다세대/연립,40.41,전세,15000,0,1988.0,34,37.4908314812575,126.971094886609,3,8,3,0,79,3,0,1,0,0,30.14,12
1143,1143,동작구,10700,사당동,서울특별시 동작구 사당동 239-3,궁전빌라,2,다세대/연립,46.62,전세,17500,0,1988.0,34,37.4825135427633,126.968241887237,4,27,4,1,109,8,1,2,0,0,61.730000000000004,27
1144,1144,동작구,10700,사당동,서울특별시 동작구 사당동 239-3,궁전빌라,2,다세대/연립,47.01,전세,13000,0,1988.0,34,37.4825135427633,126.968241887237,4,27,4,1,109,8,1,2,0,0,61.730000000000004,27
1145,1145,서초구,10200,양재동,서울특별시 서초구 양재동 18-12,도곡한신빌라,2,다세대/연립,42.71,준월세,3000,70,1988.0,34,37.4819501150202,127.040402851973,12,176,3,1,145,48,1,0,0,0,69.39,27
1146,1146,관악구,10200,신림동,서울특별시 관악구 신림동 721-2,건영2,4,아파트,59.76,준월세,10000,53,1988.0,34,37.4708484624297,126.916922731166,4,34,0,0,47,4,2,1,0,0,36.31,12
1147,1147,관악구,10200,신림동,서울특별시 관악구 신림동 721-2,건영2,10,아파트,43.92,준월세,7000,50,1988.0,34,37.4708484624297,126.916922731166,4,34,0,0,47,4,2,1,0,0,36.31,12
1148,1148,영등포구,13200,신길동,서울특별시 영등포구 신길동 2-3,삼두,7,아파트,43.65,전세,20000,0,1987.0,35,37.514320688342,126.923858052485,8,67,3,1,135,10,0,1,0,0,53.61,27
1149,1149,강남구,10100,역삼동,서울특별시 강남구 역삼동 648-1,강남IBC오피스텔,8,다세대/연립,23.09,월세,1000,94,1987.0,35,37.4997636027704,127.03107229293,25,463,6,3,773,118,0,0,19,0,82.55,93
1150,1150,강남구,10100,역삼동,서울특별시 강남구 역삼동 648-1,강남 IBC 오피스텔,7,오피스텔,26.04,월세,1000,89,1987.0,35,37.4997636027704,127.03107229293,25,463,6,3,773,118,0,0,19,0,82.55,93
1151,1151,강남구,10100,역삼동,서울특별시 강남구 역삼동 648-1,강남IBC오피스텔,12,다세대/연립,21.12,월세,1000,89,1987.0,35,37.4997636027704,127.03107229293,25,463,6,3,773,118,0,0,19,0,82.55,93
1152,1152,강남구,10100,역삼동,서울특별시 강남구 역삼동 648-1,강남IBC오피스텔,8,다세대/연립,20.44,월세,1000,89,1987.0,35,37.4997636027704,127.03107229293,25,463,6,3,773,118,0,0,19,0,82.55,93
1153,1153,강남구,10100,역삼동,서울특별시 강남구 역삼동 648-1,강남 IBC 오피스텔,4,오피스텔,24.2,준월세,3000,46,1987.0,35,37.4997636027704,127.03107229293,25,463,6,3,773,118,0,0,19,0,82.55,93
1154,1154,영등포구,13300,대림동,서울특별시 영등포구 대림동 777-1,신동아,13,아파트,67.41,준전세,20000,17,1987.0,35,37.497061865812,126.894672808254,11,62,4,1,135,5,1,1,0,0,62.55,27
1155,1155,관악구,10100,봉천동,서울특별시 관악구 봉천동 1628-32,(1628-32),1,다세대/연립,34.32,전세,17000,0,1987.0,35,37.4771481153518,126.960452056293,16,242,1,1,165,52,2,3,14,0,77.61,51
1156,1156,영등포구,13000,양평동6가,서울특별시 영등포구 양평동6가 84,유성빌라(84-0),2,다세대/연립,50.82,준월세,1000,50,1986.0,36,37.543388058582,126.889033424157,3,11,2,0,28,6,1,1,0,0,40.769999999999996,12
1157,1157,영등포구,12400,문래동6가,서울특별시 영등포구 문래동6가 46,현대1차,15,아파트,64.38,준월세,5000,85,1986.0,36,37.5195213830081,126.882810920265,4,21,2,0,95,3,0,0,0,0,25.63,12
1158,1158,강남구,10600,대치동,서울특별시 강남구 대치동 951-8,비취타운34동,-1,다세대/연립,47.3,준월세,8000,50,1986.0,36,37.5064131982869,127.062144100915,13,141,5,1,161,43,1,1,2,0,72.19,27
1159,1159,영등포구,13200,신길동,서울특별시 영등포구 신길동 365,우성1,3,아파트,64.4,준전세,17000,50,1986.0,36,37.5053277170475,126.900416734067,3,49,7,0,94,7,0,0,0,0,27.4,12
1160,1160,동작구,10800,대방동,서울특별시 동작구 대방동 393-75,종원빌라2동,1,다세대/연립,40.86,준월세,3000,50,1986.0,36,37.5010375082185,126.927980710341,12,132,5,1,132,18,2,2,0,0,67.49,27
1161,1161,영등포구,13200,신길동,서울특별시 영등포구 신길동 4518,우성2,13,아파트,64.4,준월세,10000,80,1986.0,36,37.4982165063335,126.912565038201,9,75,6,1,134,8,1,0,0,0,58.56,27
1162,1162,관악구,10100,봉천동,서울특별시 관악구 봉천동 1-61,아신빌라,1,다세대/연립,49.6,준전세,10000,30,1986.0,36,37.4902392693537,126.957455681322,5,44,2,0,106,11,1,2,1,0,42.91,12
1163,1163,서초구,10800,서초동,서울특별시 서초구 서초동 1628-6,아트빌라,2,다세대/연립,87.87,준월세,1000,60,1986.0,36,37.4887575930543,127.018842090584,5,31,7,1,222,17,1,2,0,0,63.45,27
1164,1164,동작구,10700,사당동,서울특별시 동작구 사당동 257-23,(257-23),2,다세대/연립,39.65,전세,19000,0,1986.0,36,37.4842216123502,126.973466953897,9,178,4,1,230,35,2,4,19,0,72.21,63
1165,1165,서초구,10200,양재동,서울특별시 서초구 양재동 16-8,서건주택,1,다세대/연립,48.6,준월세,1500,70,1986.0,36,37.4802146374078,127.039467478379,10,124,3,0,143,47,0,0,1,0,37.24,12
1166,1166,서초구,10200,양재동,서울특별시 서초구 양재동 16-8,서건주택,-1,다세대/연립,48.6,월세,500,65,1986.0,36,37.4802146374078,127.039467478379,10,124,3,0,143,47,0,0,1,0,37.24,12
1167,1167,서초구,10100,방배동,서울특별시 서초구 방배동 462-4,(462-4),-1,다세대/연립,49.62,전세,18000,0,1986.0,36,37.4801597320474,126.985751197322,6,103,2,1,223,45,3,1,1,0,71.08,27
1168,1168,관악구,10100,봉천동,서울특별시 관악구 봉천동 1688-75,한림빌라,1,다세대/연립,39.19,전세,20000,0,1986.0,36,37.4775526927615,126.965720581623,13,135,3,1,107,28,2,1,0,0,69.35,27
1169,1169,관악구,10100,봉천동,서울특별시 관악구 봉천동 685-72,연희주택,3,다세대/연립,60.28,준월세,4000,55,1985.0,37,37.4926618341521,126.932861872723,4,1,4,0,171,1,1,0,0,0,34.519999999999996,12
1170,1170,관악구,10100,봉천동,서울특별시 관악구 봉천동 685-72,연희주택,3,다세대/연립,60.28,전세,10500,0,1985.0,37,37.4926618341521,126.932861872723,4,1,4,0,171,1,1,0,0,0,34.519999999999996,12
1171,1171,동작구,10700,사당동,서울특별시 동작구 사당동 178-2,서안A,3,다세대/연립,62.46,준전세,18000,50,1985.0,37,37.4920922125998,126.969470039708,3,2,3,0,41,1,1,0,0,0,34.56,12
1172,1172,영등포구,13200,신길동,서울특별시 영등포구 신길동 4759,삼성,8,아파트,60.48,준전세,15000,55,1984.0,38,37.4963597218514,126.911248303182,5,35,4,1,128,5,1,1,0,0,61.519999999999996,27
1173,1173,영등포구,13200,신길동,서울특별시 영등포구 신길동 4759,삼성,7,아파트,60.48,준전세,15000,50,1984.0,38,37.4963597218514,126.911248303182,5,35,4,1,128,5,1,1,0,0,61.519999999999996,27
1174,1174,영등포구,13200,신길동,서울특별시 영등포구 신길동 4759,삼성,2,아파트,41.58,준전세,10000,40,1984.0,38,37.4963597218514,126.911248303182,5,35,4,1,128,5,1,1,0,0,61.519999999999996,27
1175,1175,영등포구,13200,신길동,서울특별시 영등포구 신길동 4759,삼성,7,아파트,41.58,전세,20000,0,1984.0,38,37.4963597218514,126.911248303182,5,35,4,1,128,5,1,1,0,0,61.519999999999996,27
1176,1176,관악구,10200,신림동,서울특별시 관악구 신림동 746-43,건영1,3,아파트,60.27,준월세,6000,70,1984.0,38,37.4763139977688,126.912321719249,5,28,1,0,99,4,1,1,0,0,41.08,12
1177,1177,관악구,10200,신림동,서울특별시 관악구 신림동 746-43,건영1,10,아파트,60.27,준월세,10500,55,1984.0,38,37.4763139977688,126.912321719249,5,28,1,0,99,4,1,1,0,0,41.08,12
1178,1178,관악구,10200,신림동,서울특별시 관악구 신림동 746-43,건영1,2,아파트,41.04,전세,20000,0,1984.0,38,37.4763139977688,126.912321719249,5,28,1,0,99,4,1,1,0,0,41.08,12
1179,1179,영등포구,11400,당산동4가,서울특별시 영등포구 당산동4가 91,유원제일,4,아파트,51.48,준월세,1000,40,1983.0,39,37.5298846497326,126.896132268182,8,97,7,1,130,39,0,1,0,0,59.8,27
